stplfips,agecat,total,total_se2,age_ct,age_ct_se2,age_share,age_share_se2
0630900,over65,593,7985.513807152557,291,3695.457359041398,0.49072512647554806,0.015977460821221676
0630938,under18,5705,175940.72486396096,1456,35742.833122384305,0.2552147239263804,0.0014502908943938686
0630938,over65,5705,175940.72486396096,930,7037.628994558438,0.16301489921121823,3.5988090222564226e-4
0630944,under18,2776,150893.2844301143,904,38078.362173298476,0.3256484149855908,0.007017764159104954
0630944,over65,2776,150893.2844301143,309,6536.89452240833,0.11131123919308357,0.0010908771462768126
0630987,under18,3405,232974.9355604623,824,41225.04411452223,0.2419970631424376,0.004732494287619797
0630987,over65,3405,232974.9355604623,392,8094.52979924428,0.11512481644640235,9.644894801762099e-4
0630994,under18,17188,715.4405447104148,6027,49773.74562319269,0.3506516174074936,1.6818273097031527e-4
0630994,over65,17188,715.4405447104148,988,12784.804279339622,0.057481964161042585,4.3267627717346795e-5
0631029,under18,220,3405.733502092553,29,212.85834388078456,0.1318181818181818,0.005620588466929261
0631029,over65,220,3405.733502092553,24,147.81829436165592,0.10909090909090909,0.003891515241577358
0631092,under18,1030,3997.0066795391763,168,378.41483356583916,0.16310679611650486,4.5692384536138146e-4
0631092,over65,1030,3997.0066795391763,163,1117.8758511100227,0.15825242718446603,9.593510156299413e-4
0631099,under18,1314,15078.944207832521,30,748.3301152058832,0.0228310502283105,4.2886124616210773e-4
0631099,over65,1314,15078.944207832521,596,6149.610591180792,0.4535768645357686,0.005358422884896618
0631134,under18,175,4074.241738343142,17,230.96608494008737,0.09714285714285714,0.00879717953644258
0631134,over65,175,4074.241738343142,30,533.6240426455779,0.17142857142857143,0.021334101586237362
0631162,under18,890,30651.60151883297,136,5058.711578791771,0.15280898876404495,0.005482866670109261
0631162,over65,890,30651.60151883297,247,6245.322936779963,0.27752808988764044,0.010864998996905276
0631246,under18,471,12240.832956088729,149,3405.733502092553,0.31634819532908703,0.0208741815659745
0631246,over65,471,12240.832956088729,76,816.3265306122448,0.1613588110403397,0.005116443798179533
0631260,under18,6576,332.5911623137259,1838,13908.223316488205,0.27950121654501214,3.2102286778938545e-4
0631260,over65,6576,332.5911623137259,1004,9342.48574939256,0.152676399026764,2.158630416976977e-4
0631288,under18,271,14487.671030385898,112,6438.964902393731,0.4132841328413284,0.053980964410779736
0631288,over65,271,14487.671030385898,62,651.8786781349027,0.22878228782287824,0.0192015730193586
0631302,under18,954,56207.90643101967,205,7139.993163403887,0.2148846960167715,0.010696897491525456
0631302,over65,954,56207.90643101967,248,9108.932844301144,0.259958071278826,0.014182106369431562
0631372,under18,446,11973.281843294131,9,72.4309642372114,0.020179372197309416,3.8863927065917403e-4
0631372,over65,446,11973.281843294131,180,4230.929130366496,0.40358744394618834,0.031074278089535487
0631393,under18,13524,683.2900656867545,3435,81632.6530612245,0.25399290150842946,4.460864276126416e-4
0631393,over65,13524,683.2900656867545,1875,38554.33708114301,0.138642413487134,2.107244567701257e-4
0631414,under18,7313,999.2516698847941,2533,12784.804279339622,0.3463694790099822,2.3681618517529168e-4
0631414,over65,7313,999.2516698847941,636,6054.637337053427,0.08696841241624505,1.1307185859239395e-4
0631470,under18,4570,94991.36186842324,556,27541.874151199638,0.12166301969365427,0.0012514219568962842
0631470,over65,4570,94991.36186842324,855,13340.601066139447,0.18708971553610504,7.979708816919152e-4
0631540,under18,259,19042.322225404427,81,3997.0066795391763,0.3127413127413127,0.08734934691036217
0631540,over65,259,19042.322225404427,22,402.4353063996082,0.08494208494208494,0.008047415304273439
0631568,under18,5735,178.8601361776037,1071,32817.13953123123,0.1867480383609416,9.975882443619152e-4
0631568,over65,5735,178.8601361776037,881,12784.804279339622,0.15361813426329554,3.885830347113817e-4
0631596,under18,54155,601685.4981014588,10322,116718.80341090713,0.19060105253439202,3.234502121816619e-5
0631596,over65,54155,601685.4981014588,10061,81980.39559871027,0.18578155294986612,3.50343364068919e-5
0631708,under18,12565,355.1334522038784,2359,35973.06011585258,0.18774373259052926,2.2777247909107755e-4
0631708,over65,12565,355.1334522038784,2700,23654.25300948809,0.2148826104257859,1.4972112313713827e-4
0631883,under18,627,4390.572888277085,84,748.3301152058832,0.1339712918660287,0.0017030714216120279
0631883,over65,627,4390.572888277085,173,683.2900656867545,0.2759170653907496,0.0025883243826237477
0631890,under18,2357,41720.23540063377,839,16296.966953372568,0.3559609673313534,0.001981958720886013
0631890,over65,2357,41720.23540063377,160,1200.6540959525505,0.06788290199406025,2.507276420040714e-4
0631960,under18,55599,1077.5953658964718,16098,125174.00984839386,0.28953758161118004,4.046379987957767e-5
0631960,over65,55599,1077.5953658964718,6624,39033.26835487477,0.11913883343225598,1.2622074576208563e-5
0632030,under18,800,6835.117931282971,93,1117.8758511100227,0.11625,0.001602352562799678
0632030,over65,800,6835.117931282971,191,715.4405447104148,0.23875,0.0017266452291645497
0632044,under18,4199,83378.75666337156,868,22728.540941048217,0.2067158847344606,0.0010870053823157967
0632044,over65,4199,83378.75666337156,669,7346.938775510203,0.15932364848773517,5.36731021556557e-4
0632156,under18,59,887.2793119058397,0,53.21458597019614,0,0.015287154832001191
0632156,over65,59,887.2793119058397,6,29.93320460823532,0.1016949152542373,0.011235081670825636
0632324,under18,0,53.21458597019614,0,53.21458597019614,NaN,.
0632324,over65,0,53.21458597019614,0,53.21458597019614,NaN,.
0632340,under18,2807,76841.86214096323,523,15530.159551371476,0.1863199144994656,0.0016324634255267935
0632340,over65,2807,76841.86214096323,671,10679.871767629642,0.23904524403277522,0.0019127226166046013
0632385,under18,1068,19042.322225404427,211,3196.2010698349054,0.19756554307116106,0.003453779448261882
0632385,over65,1068,19042.322225404427,129,923.8643397603495,0.12078651685393259,0.0010535286521429783
0632408,under18,219,5145.554826729243,6,36.95457359041398,0.0273972602739726,0.00085104309402760005
0632408,over65,219,5145.554826729243,148,3477.0558291220514,0.6757990867579908,0.12149566080918815
0632506,under18,14465,1375.0796832993042,4181,34376.992082482604,0.2890425164189423,1.6374846304881464e-4
0632506,over65,14465,1375.0796832993042,1458,16923.716521465984,0.10079502246802627,8.081653266135164e-5
0632548,under18,87425,1466.7270258035312,22691,231217.7455862381,0.2595481841578496,3.0238779170275278e-5
0632548,over65,87425,1466.7270258035312,7837,75834.11091915263,0.0896425507577924,9.920323010745807e-6
0632562,under18,2641,76169.2889016177,409,8650.696131780009,0.15486558121923513,0.0015021748346940953
0632562,over65,2641,76169.2889016177,631,14196.468990493435,0.2389246497538811,0.00265876822173969
0633000,under18,156917,6054.637337053427,34296,326530.612244898,0.21856140507402003,1.3249486981070428e-5
0633000,over65,156917,6054.637337053427,17677,151365.93342633566,0.11265191152010298,6.1442324635320215e-6
0633056,under18,11721,533.6240426455779,2284,25561.109006753446,0.19486391946079687,1.8591136992283247e-4
0633056,over65,11721,533.6240426455779,2414,14341.700464703761,0.20595512328299634,1.0422822518473149e-4
0633084,under18,4273,339155.77276632696,1360,87644.79263864896,0.3182775567516967,0.006681889706203582
0633084,over65,4273,339155.77276632696,604,14341.700464703761,0.14135267961619472,0.001156622722820914
0633182,under18,83604,1420.5338088155136,21926,272680.7771546826,0.26226017893880677,3.8998218567065754e-5
0633182,over65,83604,1420.5338088155136,18283,236509.27097864947,0.21868570881775992,3.382745241422754e-5
0633294,under18,1125,26542.252935578937,188,2927.1717740966915,0.1671111111111111,0.002898484153202583
0633294,over65,1125,26542.252935578937,249,3060.208239022182,0.22133333333333333,0.0034453111485528366
0633308,under18,25260,1915.7250949270606,4750,51414.52869060707,0.1880443388756928,8.047233139754058e-5
0633308,over65,25260,1915.7250949270606,3600,34829.31606322927,0.14251781472684086,5.4524638366527996e-5
0633336,under18,1440,10805.886863572952,65,1077.5953658964718,0.04513888888888889,5.090558270471887e-4
0633336,over65,1440,10805.886863572952,12,44.71503404440092,0.008333333333333333,2.1925850141961454e-5
0633364,under18,19750,289.7238569488456,3522,53925.59196607569,0.17832911392405063,1.382249726098845e-4
0633364,over65,19750,289.7238569488456,2260,23281.75090769671,0.11443037974683544,5.9677505971928395e-5
0633434,under18,93190,3769.7360519581302,29093,339864.19194205524,0.31219014915763493,3.909282364322523e-5
0633434,over65,93190,3769.7360519581302,8735,83378.75666337156,0.0937332331795257,9.597193293800236e-6
0633504,under18,513,5058.711578791771,109,781.9587771731599,0.2124756335282651,0.003839125573876716
0633504,over65,513,5058.711578791771,75,178.8601361776037,0.14619883040935672,0.0010904990074154628
0633518,under18,1676,21285.834388078456,480,7243.09642372114,0.2863961813842482,0.0019570025759328646
0633518,over65,1676,21285.834388078456,307,2669.9679419074105,0.18317422434367542,0.0012047690014777778
0633532,under18,3382,99925.16698847941,560,11577.498360140797,0.16558249556475457,0.001251730900213213
0633532,over65,3382,99925.16698847941,1066,10306.261028630557,0.3151981076286221,0.0017690108000060101
0633549,under18,5735,152313.4486931939,1322,31942.05522861023,0.23051438535309504,0.0012172466730374968
0633549,over65,5735,152313.4486931939,1120,13200.54323223178,0.1952920662598082,5.779718595131975e-4
0633574,under18,4302,241860.66278027737,1089,53081.91905100655,0.25313807531380755,0.0037055884124533142
0633574,over65,4302,241860.66278027737,417,7243.09642372114,0.09693165969316597,5.141542685765257e-4
0633588,under18,54704,1466.7270258035312,16012,261372.67763601593,0.2927025446036853,8.729978454485254e-5
0633588,over65,54704,1466.7270258035312,5089,73179.29435241727,0.09302793214390173,2.444976635063551e-5
0633633,under18,4245,33481.21321865097,958,8993.265028963146,0.22567726737338045,4.044422342496307e-4
0633633,over65,4245,33481.21321865097,830,2669.9679419074105,0.1955241460541814,2.1919749837588182e-4
0633798,under18,11436,683.2900656867545,2966,10183.202298574475,0.25935641832808676,7.751244695342548e-5
0633798,over65,11436,683.2900656867545,2523,10932.641050988072,0.22061909758656872,8.334002706069728e-5
0633861,under18,5407,195315.63825167913,1180,57075.96936465849,0.21823562049195488,0.0016340910800075597
0633861,over65,5407,195315.63825167913,1141,30016.35239881376,0.21102274828925466,0.0013242009786500566
0633935,under18,427,28765.80962851415,51,1609.7412255984327,0.11943793911007025,0.011079409303797064
0633935,over65,427,28765.80962851415,145,2191.0366681756454,0.3395784543325527,0.030209805479614046
0634120,under18,37182,816.3265306122448,10981,25951.349303868225,0.2953310741756764,1.8719803183270657e-5
0634120,over65,37182,816.3265306122448,3111,22545.615801775668,0.08366951750847185,1.6303712629698148e-5
0634246,under18,6355,355.1334522038784,2196,17241.52585434355,0.34555468135326517,4.2586810822944107e-4
0634246,over65,6355,355.1334522038784,699,15228.610230873697,0.1099921321793863,3.769698486243158e-4
0634281,under18,1881,50045.36173908223,577,11577.498360140797,0.3067517278043594,0.004603125146687121
0634281,over65,1881,50045.36173908223,168,1375.0796832993042,0.08931419457735247,5.014731671882875e-4
0634302,under18,11997,625493.482137083,3507,182113.6168365037,0.29232308077019253,0.0016366777920071862
0634302,over65,11997,625493.482137083,940,9818.46065723709,0.07835292156372427,9.489798425226668e-5
0634316,under18,7471,268254.72787575866,2091,56785.87596197374,0.2798822112167046,0.001393857987490806
0634316,over65,7471,268254.72787575866,1069,9225.339751110947,0.14308660152590014,2.636801053695877e-4
0634392,under18,2987,92386.43397603495,492,12922.644838831866,0.16471375962504184,0.0017293044228709814
0634392,over65,2987,92386.43397603495,694,10554.595763158137,0.232340140609307,0.0017419301052868945
0634405,under18,27,310.78796389538155,0,53.21458597019614,0,0.07299668857365725
0634405,over65,27,310.78796389538155,12,119.73281843294129,0.4444444444444444,0.24845409262467355
0634428,under18,150,5145.554826729243,14,178.8601361776037,0.09333333333333334,0.0099414949334025
0634428,over65,150,5145.554826729243,9,72.4309642372114,0.06,0.004042442738374964
0634484,under18,309,27139.808390535938,57,1915.7250949270606,0.18446601941747573,0.02973608034323868
0634484,over65,309,27139.808390535938,47,1038.0539721547286,0.15210355987055016,0.017447940607741946
0634540,under18,3393,64259.93847063497,988,18874.918007039843,0.29118773946360155,0.0011662417415219378
0634540,over65,3393,64259.93847063497,347,2545.800574643619,0.1022693781314471,2.7951454315293265e-4
0634652,under18,914,27946.896277750573,275,8764.146672702582,0.30087527352297594,0.0074626020360003
0634652,over65,914,27946.896277750573,72,591.2731774466237,0.0787746170678337,9.153694459944184e-4
0634694,under18,216,2078.6947644607862,38,310.78796389538155,0.17592592592592593,0.00804019685107565
0634694,over65,216,2078.6947644607862,64,310.78796389538155,0.2962962962962963,0.010572695587481237
0634708,under18,0,53.21458597019614,0,53.21458597019614,NaN,.
0634708,over65,0,53.21458597019614,0,53.21458597019614,NaN,.
0634904,under18,7295,533.6240426455779,2401,38078.362173298476,0.3291295407813571,7.144434826897255e-4
0634904,over65,7295,533.6240426455779,910,12647.702811319186,0.1247429746401645,2.3750668492138468e-4
0634928,under18,4217,160486.69173418576,1009,39515.15599449377,0.23926962295470713,0.001705401155042445
0634928,over65,4217,160486.69173418576,509,6536.89452240833,0.12070192079677496,4.990706452173204e-4
0636000,under18,200415,3549.1172476233587,39114,312783.51086926396,0.1951650325574433,7.78387159740116e-6
0636000,over65,200415,3549.1172476233587,33768,262617.307674541,0.16849038245640297,6.535762239990896e-6
0636056,under18,58993,621.2063820548591,17040,129950.38848495486,0.2888478294034886,3.732530543052058e-5
0636056,over65,58993,621.2063820548591,4734,49502.868598774956,0.08024680894343397,1.4223101377135378e-5
0636084,under18,6926,195.48969429328997,2602,29596.54844282666,0.3756858215420156,6.164119253530135e-4
0636084,over65,6926,195.48969429328997,561,13765.209116693304,0.08099913369910482,2.869309336679865e-4
0636098,under18,63,3477.0558291220514,0,53.21458597019614,0,0.013407555044141126
